claim_id,claim_open_date,claim_close_date,date_key_open,date_key_close,customer_id,product_id,supplier_id,root_cause_id,location_id,claim_status,severity_level,cost_impact_usd,quantity_affected,days_to_close,recurrence_flag,claim_type,inspection_stage,defect_code,detected_by,business_unit
CLM004262,2025-09-27,2025-12-11,20250927,20251211,CUST026,PROD024,SUP013,RC010,LOC007,Closed,High,10774.9,27,75,0,Customer Claim,Final Inspection,D016,Inspection,Supply Chain
CLM004263,2024-04-13,,20240413,,CUST028,PROD021,SUP006,RC003,LOC007,Pending,Low,258.74,22,,1,Customer Claim,Incoming,D010,Customer,Operations
CLM004264,2025-05-07,2025-06-08,20250507,20250608,CUST039,PROD006,SUP002,RC011,LOC001,Closed,Medium,1640.31,15,32,0,Customer Claim,Process,D016,Inspection,Supply Chain
CLM004265,2023-07-17,2023-07-28,20230717,20230728,CUST056,PROD014,SUP013,RC002,LOC007,Closed,Low,215.01,12,11,0,Internal Event,Process,D020,Inspection,Operations
CLM004266,2026-09-21,2026-09-25,20260921,20260925,CUST026,PROD013,SUP010,RC001,LOC004,Closed,Low,322.98,12,4,0,Customer Claim,Final Inspection,D018,Operator,Operations
CLM004267,2023-09-14,2023-09-18,20230914,20230918,CUST011,PROD019,SUP018,RC006,LOC001,Closed,Low,323.78,21,4,0,Customer Claim,Customer Site,D004,Inspection,Supply Chain
CLM004268,2023-12-26,2024-01-02,20231226,20240102,CUST045,PROD002,SUP008,RC010,LOC004,Closed,Low,267.51,24,7,1,Customer Claim,Process,D010,Audit,Operations
CLM004269,2024-07-25,2024-08-18,20240725,20240818,CUST059,PROD002,SUP005,RC006,LOC004,Closed,Medium,1471.2,18,24,0,Customer Claim,Final Inspection,D011,Operator,Supply Chain
CLM004270,2024-08-25,,20240825,,CUST016,PROD010,SUP013,RC012,LOC005,Open,Low,496.34,26,,0,Customer Claim,Final Inspection,D012,Inspection,Industrial
CLM004271,2023-03-20,2023-03-31,20230320,20230331,CUST032,PROD008,SUP016,RC010,LOC002,Closed,Medium,8560.74,16,11,0,Supplier Claim,Customer Site,D002,Inspection,Industrial
CLM004272,2023-07-19,,20230719,,CUST051,PROD016,SUP010,RC011,LOC003,In Analysis,High,14018.97,15,,0,Customer Claim,Incoming,D014,Operator,Operations
CLM004273,2026-07-02,2026-08-21,20260702,20260821,CUST001,PROD013,SUP014,RC002,LOC008,Closed,High,25000.0,23,50,0,Internal Event,Final Inspection,D014,Audit,Operations
CLM004274,2025-05-30,2025-07-10,20250530,20250710,CUST018,PROD011,SUP013,RC011,LOC006,Closed,Medium,3257.53,21,41,1,Customer Claim,Final Inspection,D005,Operator,Industrial
CLM004275,2025-08-10,2025-08-15,20250810,20250815,CUST058,PROD007,SUP003,RC001,LOC005,Closed,Low,274.89,28,5,0,Customer Claim,Final Inspection,D014,System,Industrial
CLM004276,2023-09-29,,20230929,,CUST037,PROD003,SUP012,RC008,LOC002,Pending,High,80880.21,14,,0,Supplier Claim,Customer Site,D017,Inspection,Industrial
CLM004277,2024-02-06,2024-02-21,20240206,20240221,CUST011,PROD001,SUP009,RC003,LOC006,Closed,Medium,2828.97,21,15,0,Supplier Claim,Logistics,D011,Customer,Supply Chain
CLM004278,2025-08-17,2025-08-30,20250817,20250830,CUST048,PROD014,SUP014,RC006,LOC001,Closed,Low,100.0,17,13,1,Customer Claim,Incoming,D001,Customer,Supply Chain
CLM004279,2023-07-05,,20230705,,CUST011,PROD012,SUP004,RC006,LOC008,Pending,Critical,120000.0,24,,1,Customer Claim,Process,D010,Inspection,Supply Chain
CLM004280,2023-10-29,2023-12-01,20231029,20231201,CUST026,PROD020,SUP001,RC008,LOC007,Closed,Medium,3465.14,16,33,1,Customer Claim,Logistics,D005,Customer,Supply Chain
CLM004281,2023-04-21,,20230421,,CUST045,PROD005,SUP016,RC003,LOC008,Open,High,25000.0,25,,0,Customer Claim,Incoming,D014,Operator,Industrial
CLM004282,2023-06-30,2023-07-06,20230630,20230706,CUST032,PROD011,SUP012,RC001,LOC001,Closed,Low,211.38,24,6,0,Customer Claim,Final Inspection,D009,Audit,Operations
CLM004283,2026-02-21,2026-03-04,20260221,20260304,CUST024,PROD025,SUP002,RC004,LOC006,Closed,Low,1500.0,22,11,0,Customer Claim,Process,D010,Inspection,Supply Chain
CLM004284,2026-01-03,,20260103,,CUST043,PROD004,SUP008,RC002,LOC003,In Analysis,Medium,7496.65,18,,0,Internal Event,Process,D013,System,Operations
CLM004285,2026-03-21,,20260321,,CUST059,PROD003,SUP003,RC006,LOC004,Open,Low,738.13,18,,1,Customer Claim,Incoming,D017,Operator,Operations
CLM004286,2023-06-05,2023-09-16,20230605,20230916,CUST048,PROD013,SUP008,RC006,LOC005,Closed,High,5000.0,25,103,0,Customer Claim,Process,D003,Customer,Operations
CLM004287,2026-08-23,2026-10-06,20260823,20261006,CUST006,PROD005,SUP018,RC005,LOC007,Closed,High,5000.0,35,44,0,Customer Claim,Final Inspection,D014,Inspection,Supply Chain
CLM004288,2025-01-30,,20250130,,CUST049,PROD022,SUP016,RC012,LOC008,In Analysis,Low,209.23,12,,0,Customer Claim,Customer Site,D008,Inspection,Supply Chain
CLM004289,2026-07-04,2026-08-12,20260704,20260812,CUST009,PROD006,SUP008,RC001,LOC007,Closed,Medium,3127.39,20,39,1,Customer Claim,Process,D008,System,Operations
CLM004290,2024-01-19,2024-02-23,20240119,20240223,CUST009,PROD010,SUP013,RC001,LOC004,Closed,Medium,1719.88,26,35,0,Customer Claim,Customer Site,D009,Audit,Supply Chain
CLM004291,2024-09-02,2024-09-13,20240902,20240913,CUST039,PROD023,SUP004,RC006,LOC007,Closed,Medium,1348.1,30,11,1,Customer Claim,Final Inspection,D020,Inspection,Industrial
CLM004292,2023-06-07,,20230607,,CUST027,PROD006,SUP003,RC009,LOC001,Open,Low,555.34,22,,0,Internal Event,Logistics,D019,Customer,Supply Chain
CLM004293,2026-03-04,,20260304,,CUST018,PROD008,SUP009,RC007,LOC004,In Analysis,Medium,1000.0,14,,0,Supplier Claim,Process,D017,Inspection,Supply Chain
CLM004294,2024-12-09,2025-01-04,20241209,20250104,CUST053,PROD019,SUP007,RC012,LOC005,Closed,Medium,2592.78,20,26,0,Internal Event,Process,D004,Inspection,Industrial
CLM004295,2025-12-17,2025-12-26,20251217,20251226,CUST009,PROD019,SUP001,RC001,LOC003,Closed,Low,247.07,15,9,1,Customer Claim,Process,D006,System,Industrial
CLM004296,2024-04-04,2024-04-07,20240404,20240407,CUST057,PROD004,SUP018,RC005,LOC002,Closed,Low,117.51,20,3,1,Customer Claim,Final Inspection,D006,Inspection,Industrial
CLM004297,2026-10-25,2026-11-02,20261025,20261102,CUST036,PROD003,SUP010,RC010,LOC008,Closed,Medium,1000.0,14,8,0,Customer Claim,Incoming,D013,Inspection,Operations
CLM004298,2023-05-08,2023-05-15,20230508,20230515,CUST013,PROD022,SUP018,RC007,LOC006,Closed,Low,553.05,27,7,1,Supplier Claim,Process,D001,Operator,Supply Chain
CLM004299,2026-04-05,2026-05-06,20260405,20260506,CUST041,PROD011,SUP009,RC010,LOC006,Closed,Medium,3414.1,21,31,0,Customer Claim,Customer Site,D009,Operator,Operations
CLM004300,2024-01-02,,20240102,,CUST018,PROD020,SUP016,RC006,LOC002,Open,Low,134.59,18,,1,Customer Claim,Final Inspection,D006,Inspection,Industrial
CLM004301,2024-10-06,2024-10-08,20241006,20241008,CUST060,PROD015,SUP010,RC002,LOC007,Closed,Low,890.85,22,2,1,Customer Claim,Process,D010,Audit,Supply Chain
CLM004302,2025-04-02,2025-05-18,20250402,20250518,CUST033,PROD024,SUP005,RC008,LOC003,Closed,High,7393.66,16,46,0,Customer Claim,Logistics,D013,Inspection,Industrial
CLM004303,2026-04-21,2026-07-29,20260421,20260729,CUST033,PROD001,SUP015,RC007,LOC006,Closed,High,6735.04,20,99,0,Customer Claim,Incoming,D008,Customer,Operations
CLM004304,2026-09-29,,20260929,,CUST044,PROD025,SUP011,RC002,LOC001,In Analysis,Medium,2515.99,18,,0,Internal Event,Final Inspection,D002,Inspection,Supply Chain
CLM004305,2026-02-16,,20260216,,CUST036,PROD019,SUP005,RC009,LOC005,In Analysis,Medium,8000.0,16,,0,Internal Event,Logistics,D009,Operator,Supply Chain
CLM004306,2023-04-01,2023-10-03,20230401,20231003,CUST020,PROD022,SUP013,RC004,LOC008,Closed,Critical,20000.0,23,185,0,Supplier Claim,Process,D006,Operator,Supply Chain
CLM004307,2024-04-22,,20240422,,CUST038,PROD005,SUP017,RC004,LOC006,In Analysis,Low,722.91,21,,0,Internal Event,Process,D005,Inspection,Supply Chain
CLM004308,2024-01-31,2024-03-15,20240131,20240315,CUST022,PROD003,SUP008,RC001,LOC002,Closed,Medium,1669.48,23,44,0,Internal Event,Final Inspection,D015,Audit,Supply Chain
CLM004309,2025-05-12,2026-02-22,20250512,20260222,CUST026,PROD013,SUP016,RC003,LOC007,Closed,Critical,32454.0,21,286,1,Customer Claim,Incoming,D020,System,Supply Chain
CLM004310,2024-09-06,2024-09-18,20240906,20240918,CUST026,PROD014,SUP013,RC007,LOC003,Closed,Low,553.17,18,12,0,Customer Claim,Incoming,D016,Inspection,Operations
CLM004311,2024-05-12,2025-01-10,20240512,20250110,CUST037,PROD017,SUP008,RC001,LOC007,Closed,Critical,72737.04,16,243,1,Customer Claim,Incoming,D013,System,Industrial
CLM004312,2026-06-27,2026-07-19,20260627,20260719,CUST042,PROD009,SUP016,RC003,LOC003,Closed,Medium,2512.4,17,22,0,Customer Claim,Incoming,D011,Inspection,Industrial
CLM004313,2026-03-18,,20260318,,CUST004,PROD017,SUP004,RC006,LOC002,Open,Medium,5147.15,15,,1,Internal Event,Customer Site,D013,Operator,Operations
CLM004314,2026-09-27,,20260927,,CUST039,PROD016,SUP005,RC012,LOC005,Open,Medium,1981.91,23,,1,Customer Claim,Final Inspection,D002,Inspection,Industrial
CLM004315,2023-08-16,,20230816,,CUST048,PROD001,SUP016,RC002,LOC008,Open,Low,271.09,29,,1,Customer Claim,Final Inspection,D006,System,Operations
CLM004316,2025-02-03,,20250203,,CUST027,PROD005,SUP002,RC001,LOC003,In Analysis,Medium,2393.8,24,,0,Customer Claim,Final Inspection,D017,Audit,Operations
CLM004317,2025-01-17,2025-01-27,20250117,20250127,CUST048,PROD019,SUP005,RC002,LOC008,Closed,Low,632.92,12,10,0,Internal Event,Final Inspection,D007,Inspection,Operations
CLM004318,2024-11-16,,20241116,,CUST059,PROD016,SUP017,RC007,LOC001,Open,Medium,1000.0,15,,0,Customer Claim,Incoming,D004,Audit,Operations
CLM004319,2025-08-04,,20250804,,CUST052,PROD009,SUP005,RC010,LOC006,Open,Medium,2672.47,20,,1,Supplier Claim,Incoming,D017,Operator,Industrial
CLM004320,2026-01-06,2026-01-14,20260106,20260114,CUST020,PROD017,SUP018,RC007,LOC003,Closed,Medium,1000.0,21,8,1,Supplier Claim,Final Inspection,D011,Audit,Supply Chain
CLM004321,2023-05-09,2024-02-11,20230509,20240211,CUST028,PROD024,SUP005,RC010,LOC006,Closed,Critical,41023.19,20,278,0,Supplier Claim,Final Inspection,D008,Operator,Supply Chain
CLM004322,2025-12-04,2026-03-24,20251204,20260324,CUST040,PROD015,SUP001,RC001,LOC003,Closed,High,25000.0,25,110,0,Supplier Claim,Customer Site,D005,System,Supply Chain
CLM004323,2026-05-20,,20260520,,CUST011,PROD014,SUP002,RC002,LOC002,Canceled,Medium,1000.0,15,,0,Customer Claim,Process,D014,Inspection,Industrial
CLM004324,2025-07-17,2025-08-12,20250717,20250812,CUST016,PROD024,SUP003,RC007,LOC005,Closed,Medium,6290.57,26,26,1,Customer Claim,Incoming,D017,Customer,Industrial
CLM004325,2025-02-16,2025-03-13,20250216,20250313,CUST033,PROD006,SUP007,RC001,LOC007,Closed,Medium,6714.23,17,25,1,Customer Claim,Final Inspection,D014,System,Industrial
CLM004326,2025-08-24,2025-08-27,20250824,20250827,CUST040,PROD022,SUP012,RC009,LOC006,Closed,Low,243.79,19,3,0,Internal Event,Customer Site,D019,Customer,Operations
CLM004327,2025-05-12,2025-08-14,20250512,20250814,CUST059,PROD014,SUP004,RC012,LOC002,Closed,High,5000.0,16,94,1,Internal Event,Process,D002,Audit,Industrial
CLM004328,2025-12-08,,20251208,,CUST044,PROD004,SUP009,RC010,LOC002,Open,High,8004.75,13,,0,Customer Claim,Process,D010,Operator,Supply Chain
CLM004329,2025-07-04,2025-10-02,20250704,20251002,CUST014,PROD025,SUP014,RC005,LOC003,Closed,Critical,120000.0,18,90,0,Customer Claim,Customer Site,D004,Inspection,Industrial
CLM004330,2023-03-17,2023-03-25,20230317,20230325,CUST057,PROD004,SUP003,RC008,LOC005,Closed,Low,366.19,27,8,0,Supplier Claim,Customer Site,D004,Customer,Industrial
CLM004331,2024-02-13,2025-01-02,20240213,20250102,CUST032,PROD009,SUP011,RC005,LOC003,Closed,Critical,120000.0,24,324,0,Supplier Claim,Customer Site,D006,Customer,Supply Chain
CLM004332,2024-01-05,2024-01-19,20240105,20240119,CUST018,PROD014,SUP003,RC007,LOC002,Closed,Low,399.87,20,14,0,Internal Event,Incoming,D007,Customer,Operations
CLM004333,2026-04-03,,20260403,,CUST003,PROD018,SUP011,RC004,LOC004,In Analysis,Medium,2599.38,26,,0,Customer Claim,Process,D002,Customer,Supply Chain
CLM004334,2024-06-17,,20240617,,CUST001,PROD020,SUP016,RC006,LOC005,Pending,Medium,8000.0,12,,1,Customer Claim,Process,D001,Inspection,Industrial
CLM004335,2024-08-14,2024-09-14,20240814,20240914,CUST026,PROD011,SUP011,RC006,LOC005,Closed,Medium,1410.27,22,31,0,Customer Claim,Final Inspection,D009,Operator,Supply Chain
CLM004336,2026-06-12,2026-07-08,20260612,20260708,CUST035,PROD004,SUP010,RC001,LOC001,Closed,High,9129.25,11,26,0,Customer Claim,Customer Site,D007,System,Supply Chain
CLM004337,2024-04-06,2025-03-29,20240406,20250329,CUST003,PROD007,SUP006,RC010,LOC004,Closed,Critical,20000.0,12,357,1,Customer Claim,Final Inspection,D009,Inspection,Industrial
CLM004338,2023-07-03,,20230703,,CUST003,PROD007,SUP005,RC007,LOC001,In Analysis,Medium,3966.18,19,,1,Supplier Claim,Process,D014,System,Industrial
CLM004339,2026-08-15,2026-09-19,20260815,20260919,CUST035,PROD002,SUP012,RC006,LOC007,Closed,Medium,8000.0,21,35,0,Supplier Claim,Final Inspection,D015,Audit,Industrial
CLM004340,2023-10-25,,20231025,,CUST008,PROD010,SUP009,RC009,LOC007,In Analysis,Low,1488.35,19,,0,Customer Claim,Logistics,D005,Customer,Supply Chain
CLM004341,2025-06-01,2025-09-16,20250601,20250916,CUST026,PROD016,SUP006,RC006,LOC007,Closed,High,5000.0,22,107,1,Customer Claim,Final Inspection,D016,Customer,Operations
CLM004342,2023-11-23,2024-01-02,20231123,20240102,CUST054,PROD008,SUP012,RC005,LOC005,Closed,Medium,1000.0,20,40,0,Customer Claim,Incoming,D004,Customer,Operations
CLM004343,2023-04-06,2023-05-04,20230406,20230504,CUST048,PROD008,SUP005,RC002,LOC005,Closed,Medium,3648.54,21,28,0,Internal Event,Process,D014,System,Operations
CLM004344,2023-03-23,2023-04-29,20230323,20230429,CUST013,PROD008,SUP010,RC012,LOC002,Closed,Medium,8000.0,27,37,0,Internal Event,Process,D008,Audit,Operations
CLM004345,2025-09-09,,20250909,,CUST037,PROD019,SUP010,RC010,LOC006,Canceled,Medium,4435.64,24,,1,Supplier Claim,Process,D003,Audit,Operations
CLM004346,2025-10-13,2025-10-14,20251013,20251014,CUST043,PROD025,SUP006,RC001,LOC003,Closed,Low,276.66,24,1,0,Supplier Claim,Process,D002,System,Industrial
CLM004347,2024-01-26,2025-01-23,20240126,20250123,CUST046,PROD013,SUP009,RC006,LOC002,Closed,Critical,20000.0,19,363,0,Internal Event,Process,D012,Customer,Operations
CLM004348,2023-03-14,2023-06-12,20230314,20230612,CUST049,PROD011,SUP004,RC012,LOC004,Closed,High,25000.0,20,90,0,Internal Event,Final Inspection,D004,Inspection,Operations
CLM004349,2024-10-18,,20241018,,CUST036,PROD020,SUP017,RC011,LOC004,In Analysis,High,5000.0,19,,0,Customer Claim,Customer Site,D016,Inspection,Industrial
CLM004350,2024-11-29,2024-12-07,20241129,20241207,CUST012,PROD009,SUP009,RC003,LOC007,Closed,Low,358.29,23,8,0,Supplier Claim,Final Inspection,D007,System,Industrial
CLM004351,2026-06-21,2026-08-08,20260621,20260808,CUST042,PROD022,SUP015,RC006,LOC001,Closed,High,25000.0,28,48,0,Internal Event,Process,D010,Customer,Industrial
CLM004352,2025-09-17,,20250917,,CUST047,PROD019,SUP011,RC012,LOC006,Open,Medium,1304.26,19,,0,Supplier Claim,Customer Site,D009,System,Supply Chain
CLM004353,2025-08-09,,20250809,,CUST002,PROD016,SUP006,RC012,LOC008,Pending,Medium,6405.95,20,,0,Customer Claim,Customer Site,D020,Audit,Supply Chain
CLM004354,2025-09-13,,20250913,,CUST052,PROD001,SUP013,RC005,LOC002,Pending,Low,128.54,16,,0,Customer Claim,Process,D005,Operator,Supply Chain
CLM004355,2025-10-08,2025-10-21,20251008,20251021,CUST032,PROD011,SUP007,RC006,LOC006,Closed,Low,877.23,19,13,1,Customer Claim,Process,D001,Inspection,Supply Chain
CLM004356,2025-05-28,2025-06-02,20250528,20250602,CUST005,PROD010,SUP010,RC010,LOC005,Closed,Low,426.62,16,5,0,Supplier Claim,Incoming,D007,Operator,Operations
CLM004357,2025-10-23,2025-12-01,20251023,20251201,CUST040,PROD020,SUP009,RC008,LOC005,Closed,Medium,8000.0,22,39,0,Internal Event,Logistics,D006,Operator,Industrial
CLM004358,2023-09-20,2023-10-24,20230920,20231024,CUST039,PROD021,SUP010,RC008,LOC007,Closed,Medium,1411.26,23,34,0,Customer Claim,Logistics,D014,Inspection,Industrial
CLM004359,2025-10-21,2025-12-06,20251021,20251206,CUST047,PROD022,SUP016,RC006,LOC008,Closed,High,5897.28,16,46,1,Customer Claim,Customer Site,D006,Operator,Industrial
CLM004360,2023-11-23,2023-12-26,20231123,20231226,CUST013,PROD014,SUP014,RC009,LOC006,Closed,Medium,3717.75,18,33,0,Internal Event,Customer Site,D004,Inspection,Supply Chain
CLM004361,2024-08-21,,20240821,,CUST049,PROD001,SUP018,RC003,LOC006,Open,Medium,3506.11,12,,1,Internal Event,Incoming,D002,Customer,Operations
CLM004362,2026-01-20,2026-02-03,20260120,20260203,CUST010,PROD016,SUP015,RC007,LOC005,Closed,Medium,1000.0,24,14,0,Supplier Claim,Incoming,D002,System,Industrial
CLM004363,2023-07-18,2023-08-13,20230718,20230813,CUST037,PROD017,SUP001,RC011,LOC007,Closed,Medium,5610.0,14,26,0,Customer Claim,Customer Site,D003,Customer,Operations
CLM004364,2023-06-23,,20230623,,CUST019,PROD004,SUP011,RC004,LOC006,Open,Medium,8000.0,23,,0,Customer Claim,Process,D013,Inspection,Operations
CLM004365,2023-04-09,,20230409,,CUST017,PROD002,SUP017,RC001,LOC006,Open,High,5000.0,22,,0,Customer Claim,Incoming,D018,System,Operations
CLM004366,2024-06-03,,20240603,,CUST008,PROD014,SUP009,RC002,LOC001,In Analysis,Low,224.05,18,,1,Internal Event,Incoming,D015,Audit,Supply Chain
CLM004367,2024-11-15,2024-11-26,20241115,20241126,CUST009,PROD007,SUP002,RC001,LOC002,Closed,Medium,8000.0,16,11,1,Internal Event,Incoming,D003,System,Supply Chain
CLM004368,2024-03-07,2025-01-12,20240307,20250112,CUST011,PROD020,SUP001,RC007,LOC005,Closed,Critical,34278.2,21,311,1,Customer Claim,Incoming,D015,Customer,Industrial
CLM004369,2023-12-08,2023-12-18,20231208,20231218,CUST030,PROD025,SUP010,RC010,LOC004,Closed,Low,255.51,23,10,0,Supplier Claim,Customer Site,D004,Operator,Operations
CLM004370,2026-06-19,,20260619,,CUST008,PROD004,SUP008,RC009,LOC004,In Analysis,Low,797.21,18,,1,Internal Event,Customer Site,D014,Inspection,Supply Chain
CLM004371,2023-07-14,2023-09-29,20230714,20230929,CUST003,PROD013,SUP002,RC012,LOC002,Closed,High,9750.24,22,77,1,Internal Event,Final Inspection,D020,Inspection,Operations
CLM004372,2023-01-22,2023-02-09,20230122,20230209,CUST053,PROD001,SUP013,RC005,LOC006,Closed,Medium,3156.08,21,18,0,Customer Claim,Customer Site,D018,Inspection,Operations
CLM004373,2025-06-17,,20250617,,CUST025,PROD010,SUP005,RC006,LOC008,Canceled,Critical,20000.0,20,,1,Internal Event,Customer Site,D006,Customer,Operations
CLM004374,2024-08-07,2024-08-13,20240807,20240813,CUST048,PROD016,SUP009,RC003,LOC005,Closed,Low,808.57,15,6,0,Supplier Claim,Final Inspection,D010,Inspection,Industrial
CLM004375,2026-07-22,2026-08-30,20260722,20260830,CUST046,PROD023,SUP008,RC004,LOC008,Closed,High,25000.0,15,39,0,Supplier Claim,Process,D014,Customer,Supply Chain
CLM004376,2023-11-06,2023-12-14,20231106,20231214,CUST031,PROD011,SUP008,RC012,LOC004,Closed,Critical,20000.0,25,38,0,Customer Claim,Incoming,D005,System,Supply Chain
CLM004377,2026-10-07,2026-11-11,20261007,20261111,CUST005,PROD007,SUP008,RC002,LOC008,Closed,Medium,1121.69,17,35,0,Internal Event,Final Inspection,D013,Audit,Industrial
CLM004378,2025-05-02,2025-05-12,20250502,20250512,CUST058,PROD004,SUP006,RC007,LOC005,Closed,Low,433.12,17,10,1,Customer Claim,Incoming,D008,Operator,Industrial
CLM004379,2025-02-05,2025-02-27,20250205,20250227,CUST040,PROD009,SUP009,RC002,LOC006,Closed,Medium,7389.81,21,22,0,Customer Claim,Process,D006,System,Industrial
CLM004380,2024-09-07,2024-09-27,20240907,20240927,CUST024,PROD016,SUP004,RC006,LOC003,Closed,Medium,1804.93,26,20,1,Internal Event,Final Inspection,D003,Inspection,Supply Chain
CLM004381,2026-02-21,,20260221,,CUST047,PROD021,SUP012,RC006,LOC005,Open,High,5000.0,15,,0,Internal Event,Incoming,D017,Customer,Supply Chain
CLM004382,2023-12-04,,20231204,,CUST013,PROD021,SUP006,RC006,LOC003,Open,High,5000.0,24,,0,Customer Claim,Customer Site,D002,Inspection,Supply Chain
CLM004383,2026-01-01,2026-03-03,20260101,20260303,CUST033,PROD025,SUP014,RC010,LOC008,Closed,High,25000.0,14,61,1,Customer Claim,Process,D009,Customer,Industrial
CLM004384,2025-04-09,2025-05-23,20250409,20250523,CUST020,PROD017,SUP017,RC011,LOC003,Closed,Medium,7500.6,22,44,0,Customer Claim,Incoming,D010,System,Supply Chain
CLM004385,2025-09-12,2025-09-27,20250912,20250927,CUST007,PROD008,SUP017,RC006,LOC003,Closed,Medium,2422.74,15,15,1,Customer Claim,Final Inspection,D003,Operator,Industrial
CLM004386,2024-08-08,2024-09-21,20240808,20240921,CUST060,PROD023,SUP012,RC011,LOC007,Closed,High,21948.77,22,44,1,Customer Claim,Customer Site,D019,Operator,Supply Chain
CLM004387,2025-03-16,2025-06-18,20250316,20250618,CUST024,PROD005,SUP009,RC006,LOC008,Closed,High,8120.01,18,94,0,Internal Event,Incoming,D007,Operator,Supply Chain
CLM004388,2024-04-13,2024-04-25,20240413,20240425,CUST055,PROD010,SUP009,RC012,LOC007,Closed,Medium,3333.93,19,12,0,Internal Event,Process,D007,Operator,Industrial
